Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,MANUFACTURER_PART_NUMBER,Dept,Class,Fine,Classpath,Product Name,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,ATTRIBUTE_LABEL_1,ATTRIBUTE_LABEL_2,ATTRIBUTE_LABEL_3,ATTRIBUTE_LABEL_4,ATTRIBUTE_LABEL_5,ATTRIBUTE_LABEL_6,ATTRIBUTE_LABEL_7,ATTRIBUTE_LABEL_8,ATTRIBUTE_LABEL_9,ATTRIBUTE_LABEL_10,ATTRIBUTE_VALUE_1,ATTRIBUTE_VALUE_2,ATTRIBUTE_VALUE_3,ATTRIBUTE_VALUE_4,ATTRIBUTE_VALUE_5,ATTRIBUTE_VALUE_6,ATTRIBUTE_VALUE_7,ATTRIBUTE_VALUE_8,ATTRIBUTE_VALUE_9,ATTRIBUTE_VALUE_10,ATTRIBUTE_UOM_1,ATTRIBUTE_UOM_2,ATTRIBUTE_UOM_3,ATTRIBUTE_UOM_4,ATTRIBUTE_UOM_5,ATTRIBUTE_UOM_6,ATTRIBUTE_UOM_7,ATTRIBUTE_UOM_8,ATTRIBUTE_UOM_9,ATTRIBUTE_UOM_10,_classification_confidence,_classification_method,_brand_resolution_method,_enriched,_enrichment_source,_source_tier,_exact_mpn_verified,_enrichment_error,_invoice_desc_ok,_mobile_desc_ok
WKE100HWA,WKE100HWA LG Laundry Center Wh - Display,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),LG Electronics,LG,WKE100HWA,Appliances & Consumer Electronics,Laundry Appliances,Top Loading Washers,Appliances & Consumer Electronics>Laundry Appliances>Top Loading Washers,Laundry Center,"LG Electronics, Laundry Center, WKE100HWA, 5.2 cu. ft., 7.4 cu. ft.","LAUNDRY CENTER 5.2CU.FT. 7.4CU.FT. 1,058","LG® WKE100HWA Laundry Center, 5.2 Cu. Ft., 7.4 Cu. Ft., October 1986, Approximately 300","LG® Laundry Center, Washer Capacity 5.2 Cu. Ft., Dryer Capacity 7.4 Cu. Ft., Establishment Date October 1986, Canadian Employees Approximately 300, Global Employees Approximately 73,000, Number Of Suppliers (2025) 1,058, High Risk Suppliers (2025) 9, Ratio Of High Risk Suppliers (2025) 0.9%, Number Of Production Sites 29, SAQ Question Count Approximately 160, On-site Assessments For High Risk Suppliers (2025) 9, Supplier Self-Assessments Conducted (2025) 1,058 Suppliers Globally, Additional Information: High Risk Supplier Ratio Reduction Goal (2030) 0.5% or lower, Business Units Home Appliance Solution, Media Entertainment Solution, Eco Solution, Corporate Headquarters Location Toronto, Ontario, Canada, Primary Warehouse Locations Toronto and Vancouver","Laundry Center, 5.2 Cu. Ft., 7.4 Cu. Ft., October 1986",Washer Capacity,Dryer Capacity,Establishment Date,Canadian Employees,Global Employees,Number of Suppliers (2025),High Risk Suppliers (2025),Ratio of High Risk Suppliers (2025),Number of Production Sites,SAQ Question Count,5.2,7.4,October 1986,approximately 300,"approximately 73,000","1,058",9,0.9%,29,approximately 160,cu. ft.,cu. ft.,,,,,,,,,medium,llm,llm_inferred,True,https://www.lg.com/ca_en/laundry/washtower/wkex200hba,retailer,False,,True,True
FF7011WN,FF7011WN Speed Queen Washer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems LLC,Speed Queen®,FF7011WN,Appliances & Consumer Electronics,Laundry Appliances,Top Loading Washers,Appliances & Consumer Electronics>Laundry Appliances>Top Loading Washers,Electric Top Load Washer,"Alliance Laundry Systems LLC Speed Queen, Electric Top Load Washer, FF7011WN",ELECTRIC TOP LOAD WASHER FLU,"Speed Queen® FF7011WN Electric Top Load Washer, Three-year, Five-year, Seven-year, 10,400 Cycles, Roughly 25 Years, Eight To 10 Cycles Per Day","Speed Queen® Electric Top Load Washer, Warranty Length Three-year, Five-year, Seven-year, Test Cycles Durability 10,400 Cycles, Estimated Lifespan Roughly 25 Years, Typical Daily Cycles Eight To 10 Cycles Per Day, Electronic Controls Test One Million Depressions, Material - Balance Rings Fluid-filled, Material - Springs Heavy-duty, Material - Base Solid-steel, Preset Cycles (front Load Washer) Nine, Over-Dry Protection Yes, Steam Feature Yes, Sanitize Cycle (dryer) Yes","Electric Top Load Washer, Three-year, Five-year, Seven-year, 10,400 Cycles, Roughly 25 Years",Warranty length,Test cycles durability,Estimated lifespan,Typical daily cycles,Electronic controls test,Material - balance rings,Material - springs,Material - base,Preset cycles (front load washer),Over-Dry Protection,"three-year, five-year, seven-year","10,400 cycles",roughly 25 years,Eight to 10 cycles per day,one million depressions,fluid-filled,heavy-duty,solid-steel,nine,Yes,,,,,,,,,,,high,rule,llm_inferred,True,https://speedqueen.com/speed-queen-difference,manufacturer,False,,True,True
PTW705BSTWS,PTW705BSTWS GE Washer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),GE Appliances,GE®,PTW705BSTWS,Appliances & Consumer Electronics,Laundry Appliances,Top Loading Washers,Appliances & Consumer Electronics>Laundry Appliances>Top Loading Washers,Electric Top Load Washer,"GE Appliances, Electric Top Load Washer, PTW705BSTWS, 2.30-2.45 cubic feet",ELECTRIC TOP LOAD WASHER,"GE® PTW705BSTWS Electric Top Load Washer, 2.30-2.45 Cubic Feet, 3.1-4 Cubic Feet, 4.2-5 Cubic Feet, 6 Lb","GE® Electric Top Load Washer, Compact Washer Capacity 2.30-2.45 Cubic Feet, Standard Or High-efficiency Top-load Washing Machine Capacity 3.1-4 Cubic Feet, Front-load Washer Capacity 4.2-5 Cubic Feet, Medium/regular Load Weight (HE) 6 Lb, Large Load Weight (HE) 11 Lb, Extra-large Load Weight (HE) 21 Lb, Full Load Weight For Top Loader 12 Lb, Small Towel Weight 0.5 Lb, Large Towel Weight 1.5 Lb, Medium/regular Load Drum Fill Level Around Half Full, Large Load Drum Fill Level Three-quarters Full, Extra-large Load Drum Fill Level Full (hand Fits Between Clothes And Drum Wall)","Electric Top Load Washer, 2.30-2.45 Cubic Feet, 3.1-4 Cubic Feet, 4.2-5 Cubic Feet",Compact washer capacity,Standard or high-efficiency top-load washing machine capacity,Front-load washer capacity,Medium/regular load weight (HE),Large load weight (HE),Extra-large load weight (HE),Full load weight for top loader,Small towel weight,Large towel weight,Medium/regular load drum fill level,2.30-2.45,3.1-4,4.2-5,6,11,21,12,0.5,1.5,around half full,cubic feet,cubic feet,cubic feet,lb,lb,lb,lb,lb,lb,,high,rule,llm_inferred,True,https://tide.ca/en-ca/how-to-wash-clothes/washing-machine-101/how-to-use-a-washing-machine/load-size-by-drum-size,retailer,False,,True,True
TC5003BN,TC5003BN SQ Washer Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Grainger,Grainger,TC5003BN,Appliances & Consumer Electronics,Laundry Appliances,Top Loading Washers,Appliances & Consumer Electronics>Laundry Appliances>Top Loading Washers,Electric Top Load Washer,"Grainger, Electric Top Load Washer, TC5003BN, Home Appliance",ELECTRIC TOP LOAD WASHER,Grainger® TC5003BN Electric Top Load Washer,Grainger® Electric Top Load Washer,Electric Top Load Washer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,llm_inferred,False,https://www.ajmadison.com/cgi-bin/ajmadison/TC5003BN.html,retailer,,Stage2 rejected all candidates: scrape-fail:403 Client Error: Forbidden for url: htt; brand-mismatch:source page appears to be for 'shopappli; brand-mismatch:source page appears to be for 'us-applia,True,True
TR7006BN,TR7006BN Speed Queen Washer Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems LLC,Speed Queen®,TR7006BN,Appliances & Consumer Electronics,Laundry Appliances,Top Loading Washers,Appliances & Consumer Electronics>Laundry Appliances>Top Loading Washers,Electric Top Load Washer,"Alliance Laundry Systems LLC Speed Queen, Electric Top Load Washer, TR7006BN",ELECTRIC TOP LOAD WASHER,Speed Queen® TR7006BN Electric Top Load Washer,Speed Queen® Electric Top Load Washer,Electric Top Load Washer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,mpn_prefix,False,https://speedqueen.com/products/top-load-washers/tr7006bn/,manufacturer,,"LLM HTTP-400: BadRequestError: Error code: 400 - {'error': {'message': 'Failed to parse tool call arguments as JSON', 'type': 'invalid_request_error', ",True,True
TR5006WN,TR5006WN Speed Queen Washer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems LLC,Speed Queen®,TR5006WN,Appliances & Consumer Electronics,Laundry Appliances,Top Loading Washers,Appliances & Consumer Electronics>Laundry Appliances>Top Loading Washers,Electric Top Load Washer,"Alliance Laundry Systems LLC Speed Queen, Electric Top Load Washer, TR5006WN",ELECTRIC TOP LOAD WASHER,Speed Queen® TR5006WN Electric Top Load Washer,Speed Queen® Electric Top Load Washer,Electric Top Load Washer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,mpn_prefix,False,https://speedqueen.com/products/top-load-washers/tr5006wn/,manufacturer,,"LLM 429 rate-limited (TPM): Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Used 4920, Requested 3094. Please try again in 105ms. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,True
05134545001,9516 Kneeling Pad& Bttl Opener,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Wera Tools NA Inc (WERTO),Wera Tools Na Inc,,05134545001,Hardware & Fasteners,Cabinet & Drawer Hardware,Cabinet Hardware,Hardware & Fasteners>Cabinet & Drawer Hardware>Cabinet Hardware>Cabinet Hardware Installation Templates,Kneeling Pad & Bottle Opener,"Wera Tools Na Inc, Kneeling Pad & Bottle Opener, 05134545001",KNEELING PAD & BOTTLE OPENER,"05134545001 Kneeling Pad & Bottle Opener, 480 X 280 X 25 Mm, 2 Pieces, 148, WERA-05134545001","Kneeling Pad & Bottle Opener, Foam Knee Pad Dimensions 480 X 280 X 25 Mm, Quantity 2 Pieces, Bottle Opener 148, SKU WERA-05134545001","Kneeling Pad & Bottle Opener, 480 X 280 X 25 Mm, 2 Pieces, 148",Quantity,Bottle opener,Foam knee pad dimensions,SKU,,,,,,,2 pieces,148,480 x 280 x 25,WERA-05134545001,,,,,,,,,mm,,,,,,,,low,llm,unknown,True,https://toolstoredirect.co.uk/products/wera-05134545001,retailer,True,,True,True
LNL65301,LNL65301 Digital Tire Pressure - Inflator Gauge,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,Whirlpool Corporation,JennAir®,LNL65301,Test & Measurement,Measuring & Layout Tools,Levels,Test & Measurement>Measuring & Layout Tools>Levels>Rotary & Straight Line Laser Levels,Digital Tire Pressure Gauge,"Whirlpool Corporation JennAir, Digital Tire Pressure Gauge, LNL65301",DIGITAL TIRE PRESSURE GAUGE,JennAir® LNL65301 Digital Tire Pressure Gauge,JennAir® Digital Tire Pressure Gauge,Digital Tire Pressure Gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,llm,direct_lookup,False,,,,"Stage2 rejected all candidates: brand-mismatch:source page appears to be for 'balancewe; brand-mismatch:source page appears to be for 'sisco', n; brand-mismatch:source page appears to be for 'sisco', n",True,True
25-A,Charcoal Black 25-A Mortar - Type N,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Rees Cast Stone Company (REECA),Rees Cast Stone Company,,25-A,Building Materials,House Wraps & Tapes,House Wraps,Building Materials>House Wraps & Tapes>House Wraps,Mortar,"Rees Cast Stone Company, Mortar, 25-A",MORTAR,25-A Mortar,Mortar,Mortar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,llm,unknown,False,https://www.jcsmithinc.com/pdf/traz25-a.pdf,retailer,,Stage2 rejected all candidates: scrape-fail:Could not extract main content (page may; scrape-fail:Could not extract main content (page may; brand-mismatch:source page appears to be for 'solomonco,True,False
38-E,Dark Chocolate 38-E Mortar - Type N,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Rees Cast Stone Company (REECA),Rees Cast Stone Company,,38-E,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Rees Cast Stone Company, Product, 38-E",PRODUCT,38-E Product,Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 400 - {'error': {'message': 'Failed to parse tool call arguments as JSON', 'type': 'invalid_request_error', 'code': 'tool_use_failed', 'failed_generation': '{""name"": ""classify_product"", ""arguments"": {\n  ""category_key"": """"}'}}",unknown,False,https://stesrl.it/en/products/tvm38e-voltage-transformer-railway-application-installation-rolling-stock-25-kv.html,retailer,,Stage2 rejected all candidates: scrape-fail:Could not extract main content (page may; scrape-fail:Could not extract main content (page may; scrape-fail:Could not extract main content (page may,True,False
59-J,Light Buff 59-J Mortar - Type N,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Rees Cast Stone Company (REECA),Rees Cast Stone Company,,59-J,Building Materials,Lumber & Composites,Plywood,Building Materials>Lumber & Composites>Plywood>Oriented Strand Board (OSB),Mortar,"Rees Cast Stone Company, Mortar, 59-J, Translucent to white, high-strength,",MORTAR TRANSLUCENT TO WHT HIG 1/4″,"59-J Mortar, Translucent To White, High-strength, Non-corrosive Polypropylene Polymers, 1/4″ Square, Monofilament","Mortar, Color Translucent To White, Material High-strength, Non-corrosive Polypropylene Polymers, Screen Size 1/4″ Square, Screen Type Monofilament, Appearance Pellet, Physical State Solid, Odor Slight Waxy Odor, Melting Point >160°C (320°F) °C, Flashpoint >329°C (625°F) °C, Autoignition Temperature >357°C (675°F) °C, Specific Gravity 0.88 To 0.92, Density Not Determined, Additional Information: Percent Volatile < 0.4 %, Water Solubility Negligible, GHS Respiratory Tract Irritation Rating 3, GHS Hazard Statement H335 May cause respiratory irritation, Signal Word Warning, Maximum Storage Temperature 60°C (140°F) maximum °C, Shelf Life Not yet Determined, Hazard Classification Not considered a hazardous material at temperatures below the melting point","Mortar, Translucent To White, High-strength, Non-corrosive Polypropylene Polymers, 1/4″ Square",Screen Size,Material,Screen Type,Color,Appearance,Physical State,Odor,Melting Point,Flashpoint,Autoignition Temperature,1/4″ square,"high-strength, non-corrosive polypropylene polymers",monofilament,Translucent to white,Pellet,Solid,Slight waxy odor,>160°C (320°F),>329°C (625°F),>357°C (675°F),,,,,,,,°C,°C,°C,low,llm,unknown,True,http://bescosupply.net/products,retailer,False,,True,True
44-A,Light Chocolate 44-A Mortar - Type N,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Rees Cast Stone Company (REECA),Rees Cast Stone Company,,44-A,Building Materials,Lumber & Composites,Plywood,Building Materials>Lumber & Composites>Plywood>Oriented Strand Board (OSB),Oriented Strand Board,"Rees Cast Stone Company, Oriented Strand Board, 44-A",ORIENTED STRAND BOARD,44-A Oriented Strand Board,Oriented Strand Board,Oriented Strand Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,llm,unknown,False,https://www.supplyhouse.com/Sloan-3301024-A-44-A-Repair-Kit-Closet2-4-GPF,retailer,,Stage2 rejected all candidates: brand-mismatch:source page appears to be for 'bestmater; scrape-fail:Could not extract main content (page may; scrape-fail:Could not extract main content (page may,True,False
73019603,Finyline Wh 6' Fl Rail Kit Sq,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,Whirlpool Corporation,JennAir®,73019603,Building Materials,Decking,Deck & Porch Railings,Building Materials>Decking>Deck & Porch Railings>Deck Railing Kits,Deck Railing Kit,"Whirlpool Corporation JennAir, Deck Railing Kit, 73019603",DECK RAILING KIT,JennAir® 73019603 Deck Railing Kit,JennAir® Deck Railing Kit,Deck Railing Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,llm,direct_lookup,False,https://www.monsma.com/Product/6x36-ttop-wht-sq-bals-w-brk-rdi73019603,retailer,,"Brand mismatch: source page appears to be for 'monsma', not 'JennAir®' (none of ['jennair', 'whirlpool'] found in hostname or page text)",True,False
73019652,Finyline Wh 8' Fl Rail Kit Sq,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,Whirlpool Corporation,JennAir®,73019652,Building Materials,Decking,Deck & Porch Railings,Building Materials>Decking>Deck & Porch Railings>Deck Railing Kits,Deck Railing Kit,"Whirlpool Corporation JennAir, Deck Railing Kit, 73019652",DECK RAILING KIT,JennAir® 73019652 Deck Railing Kit,JennAir® Deck Railing Kit,Deck Railing Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,llm,direct_lookup,False,https://pvbsonline.com/p/vinyl-level-rail-sq-wh-73019652,retailer,,"Brand mismatch: source page appears to be for 'pvbsonline', not 'JennAir®' (none of ['jennair', 'whirlpool'] found in hostname or page text)",True,False
73019517,Finyline Wh 10' Fl Rail Kit Sq,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,Whirlpool Corporation,JennAir®,73019517,Building Materials,Decking,Deck & Porch Railings,Building Materials>Decking>Deck & Porch Railings>Deck Railing Kits,Deck Railing Kit,"Whirlpool Corporation JennAir, Deck Railing Kit, 73019517, 54772546",DECK RAILING KIT 1.000IN,"JennAir® 73019517 Deck Railing Kit, 54772546, 883049514376, JKCPL301GL, Door Panels","JennAir® Deck Railing Kit, SKU 54772546, UPC 883049514376, Model JKCPL301GL, Accessory Type Door Panels, Product Type Refrigerator Column Panel Kit, Depth 1.000 In, Height 1.000 In, Width 1.000 In, Weight 80.00 Lb, Color Monochromatic Stainless Steel","Deck Railing Kit, 54772546, 883049514376, JKCPL301GL",SKU,UPC,Model,Accessory Type,Product Type,Depth,Height,Width,Weight,Color,54772546,883049514376,JKCPL301GL,Door Panels,Refrigerator Column Panel Kit,1.000,1.000,1.000,80.00,Monochromatic Stainless Steel,,,,,,in,in,in,lb,,medium,llm,direct_lookup,True,https://www.nfm.com/jennair-30-built-in-rise-left-door-panel-kit-in-stainless-steel-54772546/54772546.html,retailer,False,,True,True
73019602,Finyline Wh 6' Fl Rail Kit Rd - w/Black Alum Balusters,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,Whirlpool Corporation,JennAir®,73019602,Building Materials,Decking,Deck & Porch Railings,Building Materials>Decking>Deck & Porch Railings>Deck Railing Kits,T-Rail Kit,"Whirlpool Corporation JennAir, T-Rail Kit, 73019602",T-RAIL KIT,JennAir® 73019602 T-Rail Kit,JennAir® T-Rail Kit,T-Rail Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,https://www.monsma.com/Product/6x36-ttop-wht-3-4-rnd-al-w-brk-rdi73019602,retailer,,"Brand mismatch: source page appears to be for 'monsma', not 'JennAir®' (none of ['jennair', 'whirlpool'] found in hostname or page text)",True,False
73019651,Finyline Wh 8' Fl Rail Kit Rd - w/Black Alum Balusters,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,Whirlpool Corporation,JennAir®,73019651,Building Materials,Decking,Deck & Porch Railings,Building Materials>Decking>Deck & Porch Railings>Deck Railing Kits,T-Rail Kit,"Whirlpool Corporation JennAir, T-Rail Kit, 73019651",T-RAIL KIT,JennAir® 73019651 T-Rail Kit,JennAir® T-Rail Kit,T-Rail Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,https://www.monsma.com/Product/8x36-ttop-wht-3-4-rnd-al-w-brk-rdi73019651,retailer,,"Stage2 rejected all candidates: brand-mismatch:source page appears to be for 'deckexpre; scrape-fail:403 Client Error: Forbidden for url: htt; brand-mismatch:source page appears to be for 'youtube',",True,False
73019516,Finyline Wh 10' Fl Rail Kit Rd - w/Black Alum Balusters,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,Whirlpool Corporation,JennAir®,73019516,Building Materials,Decking,Deck & Porch Railings,Building Materials>Decking>Deck & Porch Railings>Deck Railing Kits,T-Rail Kit,"Whirlpool Corporation JennAir, T-Rail Kit, 73019516",T-RAIL KIT,JennAir® 73019516 T-Rail Kit,JennAir® T-Rail Kit,T-Rail Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,https://www.monsma.com/Product/10x36-ttop-wht-3-4-rnd-al-w-brk-rdi73019516,retailer,,"Brand mismatch: source page appears to be for 'monsma', not 'JennAir®' (none of ['jennair', 'whirlpool'] found in hostname or page text)",True,False
73045028,Custom Finyline Wh Gate Sq Bal,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,Whirlpool Corporation,JennAir®,73045028,"Lawn, Garden & Patio",Fencing,Gate Openers & Hardware,"Lawn, Garden & Patio>Fencing>Gate Openers & Hardware>Gate Latches & Slide Bolts",Gate,"Whirlpool Corporation JennAir, Gate, 73045028",GATE,JennAir® 73045028 Gate,JennAir® Gate,Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,llm,direct_lookup,False,https://www.rakuten.com/products/freedom-lincoln-46-1-2/00040933450282_upc,retailer,,Stage2 rejected all candidates: scrape-fail:403 Client Error: Forbidden for url: htt; scrape-fail:403 Client Error: Forbidden for url: htt; scrape-fail:403 Client Error: Forbidden for url: htt,True,False
73045031,Custom Finyline Wh Gate Rd - w/Black Alum Balusters,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,Whirlpool Corporation,JennAir®,73045031,Building Materials,Decking,Deck & Porch Railings,Building Materials>Decking>Deck & Porch Railings>Deck Railing Kits,T-Rail Kit,"Whirlpool Corporation JennAir, T-Rail Kit, 73045031",T-RAIL KIT,JennAir® 73045031 T-Rail Kit,JennAir® T-Rail Kit,T-Rail Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,rule,direct_lookup,False,https://www.monsma.com/Product/36-vr-gate-kit-48-w-75-rd-bal-w-rdi73045031,retailer,,"Stage2 rejected all candidates: brand-mismatch:source page appears to be for 'twperry',; scrape-fail:403 Client Error: Forbidden for url: htt; scrape-fail:403 Client Error: Forbidden for url: htt",True,False
543340126,"6'x36"" Select Alm w/Sq Bal Hor - Assembled Black Rail Panel",TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,543340126,Building Materials,Decking,Deck & Porch Railings,Building Materials>Decking>Deck & Porch Railings>Deck Railing Kits,Assembled Deck Rail Panel,"Trex Company, Inc, Assembled Deck Rail Panel, 543340126, 15.4 lb",ASSEMBLED DECK RAIL PANEL WHT (RAILING),"TREX® 543340126 Assembled Deck Rail Panel, 15.4 Lb, 7.88 In, 3 In, 74.75 In","TREX® Assembled Deck Rail Panel, Weight 15.4 Lb, Width 7.88 In, Height 3 In, Length 74.75 In, Color White (railing), Color Black (balusters), Prohibited Solvents Acetone Or Other Solvents, Color Transfer Cleaning Method Mr. Clean® Magic Eraser® Original Or Plexus® Plastic Cleaner, Plexus Usage Limitation Can Only Be Used On PVC/acrylic Railings And Balusters And Cannot Be Used On Metal Railings Or Metal Balusters, Small Surface Scratch Remedy Dupli-Color® Scratch Seal® Clear Sealer Pen, Hard Water Cleaning Recommendation Use Mr. Clean® Magic Eraser® Original Or White Vinegar; Avoid Using Hard Water; Dry With Cloth Or Blower","Assembled Deck Rail Panel, 15.4 Lb, 7.88 In, 3 In",Weight,Width,Height,Length,Color,Color,Prohibited solvents,Color transfer cleaning method,Plexus usage limitation,Small surface scratch remedy,15.4,7.88,3,74.75,White (railing),Black (balusters),acetone or other solvents,Mr. Clean® Magic Eraser® Original or Plexus® Plastic Cleaner,Can only be used on PVC/acrylic railings and balusters and cannot be used on metal railings or metal balusters,Dupli-Color® Scratch Seal® Clear Sealer Pen,lb,in,in,in,,,,,,,high,llm,brand_hint,True,https://www.trex.com/products/railing/select/6-x-36--rail-baluster-kit-stair,retailer,False,,True,True
543340127,"6'x36"" Select Alm w/Sq Bal Str - Assembled Black Rail Panel",TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,543340127,Building Materials,Decking,Deck & Porch Railings,Building Materials>Decking>Deck & Porch Railings>Deck Railing Kits,Assembled Black Rail Panel,"Trex Company, Inc, Assembled Black Rail Panel, 543340127, 15.4 lb",ASSEMBLED BLK RAIL PANEL WHT (RAILING),"TREX® 543340127 Assembled Black Rail Panel, 15.4 Lb, 7.88 In, 3 In, 74.75 In","TREX® Assembled Black Rail Panel, Weight 15.4 Lb, Width 7.88 In, Height 3 In, Length 74.75 In, Color White (railing), Color Black (balusters), Prohibited Solvents Acetone Or Other Solvents, Color Transfer Cleaning Method Mr. Clean® Magic Eraser® Original Or Plexus® Plastic Cleaner, Plexus Usage Limitation Can Only Be Used On PVC/acrylic Railings And Balusters And Cannot Be Used On Metal Railings Or Metal Balusters, Small Surface Scratch Remedy Dupli-Color® Scratch Seal® Clear Sealer Pen, Hard Water Cleaning Recommendation Use Mr. Clean® Magic Eraser® Original Or White Vinegar; Avoid Using Hard Water; Dry With Cloth Or Blower","Assembled Black Rail Panel, 15.4 Lb, 7.88 In, 3 In",Weight,Width,Height,Length,Color,Color,Prohibited solvents,Color transfer cleaning method,Plexus usage limitation,Small surface scratch remedy,15.4,7.88,3,74.75,White (railing),Black (balusters),acetone or other solvents,Mr. Clean® Magic Eraser® Original or Plexus® Plastic Cleaner,Can only be used on PVC/acrylic railings and balusters and cannot be used on metal railings or metal balusters,Dupli-Color® Scratch Seal® Clear Sealer Pen,lb,in,in,in,,,,,,,high,llm,brand_hint,True,https://www.trex.com/products/railing/select/6-x-36--rail-baluster-kit-stair,retailer,False,,True,True
